municipio;codigo_unidade_gestora;descricao_unidade_gestora;mes_ano;ano;codigo_receita;descricao_receita;tipo_atualizacao_receita;valor;codigo_fonte_recurso;descricao_fonte_recurso;co;descricao_co
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;082025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;169,07;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;072025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;191,37;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;072025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;95,68;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;072025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;67,33;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;062025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;72,93;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;062025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;103,64;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;062025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;207,28;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;052025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;160,94;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;052025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;80,46;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;052025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;56,63;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;042025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;200,65;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;042025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;100,33;500;Recursos não vinculados de Impostos;1001;Identificação das despesas com manutenção e desenvolvimento do ensino
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;042025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;70,6;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;032025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;66,94;500;Recursos não vinculados de Impostos;1002;Identificação das despesas com ações e serviços públicos de saúde
Rio Tinto;201163;Prefeitura Municipal de Rio Tinto;032025;2025;17215201;Cota-Parte do IPI - Municípios - Principal;Lançamento de Receita;190,28;500;Recursos não vinculados de Impostos;"Não ";Não Aplicável
